Date,Months_Since,Days_Since,Open,High,Low,Close,Adj Close,Volume,Interest_Rate,Interest_Rate,CPI,GDP,Debt_to_GDP_Ratio,Balance_of_Trade
1993-11-22,118,3611,462.6000061035156,462.6000061035156,457.0799865722656,459.1300048828125,459.1300048828125,280130000.0,3.02,3.02,146.0,7071.341565217392,64464.27549119251,-73.44899999999996
1993-11-23,118,3612,459.1300048828125,461.7699890136719,458.4700012207031,461.0299987792969,461.0299987792969,260400000.0,3.02,3.02,146.0,7072.449326086957,64460.345946761954,-73.44899999999996
1993-11-24,118,3613,461.0299987792969,462.8999938964844,461.0299987792969,462.3599853515625,462.3599853515625,230630000.0,3.02,3.02,146.0,7073.557086956522,64456.4164023314,-73.44899999999996
1993-11-25,118,3614,461.0299987792969,462.8999938964844,461.0299987792969,462.3599853515625,462.3599853515625,230630000.0,3.02,3.02,146.0,7074.664847826087,64452.48685790084,-73.44899999999996
1993-11-26,118,3615,462.3599853515625,463.6300048828125,462.3599853515625,463.05999755859375,463.05999755859375,90220000.0,3.02,3.02,146.0,7075.772608695653,64448.557313470286,-73.44899999999996
1993-11-27,118,3616,462.3599853515625,463.6300048828125,462.3599853515625,463.05999755859375,463.05999755859375,90220000.0,3.02,3.02,146.0,7076.880369565218,64444.62776903973,-73.44899999999996
1993-11-28,118,3617,462.3599853515625,463.6300048828125,462.3599853515625,463.05999755859375,463.05999755859375,90220000.0,3.02,3.02,146.0,7077.988130434783,64440.69822460917,-73.44899999999996
1993-11-29,118,3618,463.05999755859375,464.8299865722656,461.8299865722656,461.8999938964844,461.8999938964844,272710000.0,3.02,3.02,146.0,7079.095891304348,64436.76868017862,-73.44899999999996
1993-11-30,118,3619,461.8999938964844,463.6199951171875,460.4500122070313,461.7900085449219,461.7900085449219,286660000.0,3.02,3.02,146.0,7080.203652173913,64432.83913574807,-73.44899999999996
1993-12-01,119,3620,461.9299926757813,464.4700012207031,461.6300048828125,461.8900146484375,461.8900146484375,293870000.0,2.96,2.96,146.3,7081.311413043479,64428.909591317504,-73.44899999999996
1993-12-02,119,3621,461.8900146484375,463.2200012207031,461.4500122070313,463.1099853515625,463.1099853515625,256370000.0,2.96,2.96,146.3,7082.419173913044,64424.98004688695,-73.44899999999996
1993-12-03,119,3622,463.1300048828125,464.8900146484375,462.6700134277344,464.8900146484375,464.8900146484375,268360000.0,2.96,2.96,146.3,7083.526934782609,64421.0505024564,-73.44899999999996
1993-12-04,119,3623,463.1300048828125,464.8900146484375,462.6700134277344,464.8900146484375,464.8900146484375,268360000.0,2.96,2.96,146.3,7084.634695652174,64417.12095802584,-73.44899999999996
1993-12-05,119,3624,463.1300048828125,464.8900146484375,462.6700134277344,464.8900146484375,464.8900146484375,268360000.0,2.96,2.96,146.3,7085.742456521739,64413.19141359528,-73.44899999999996
1993-12-06,119,3625,464.8900146484375,466.8900146484375,464.3999938964844,466.4299926757813,466.4299926757813,292370000.0,2.96,2.96,146.3,7086.850217391305,64409.26186916473,-73.44899999999996
1993-12-07,119,3626,466.4299926757813,466.7699890136719,465.4400024414063,466.760009765625,466.760009765625,285690000.0,2.96,2.96,146.3,7087.95797826087,64405.332324734176,-73.44899999999996
1993-12-08,119,3627,465.8800048828125,466.7300109863281,465.4200134277344,466.2900085449219,466.2900085449219,314460000.0,2.96,2.96,146.3,7089.065739130435,64401.402780303615,-73.44899999999996
1993-12-09,119,3628,466.2900085449219,466.5400085449219,463.8699951171875,464.1799926757813,464.1799926757813,287570000.0,2.96,2.96,146.3,7090.1735,64397.47323587306,-73.44899999999996
1993-12-10,119,3629,464.1799926757813,464.8699951171875,462.6600036621094,463.9299926757813,463.9299926757813,245620000.0,2.96,2.96,146.3,7091.281260869565,64393.54369144251,-73.44899999999996
1993-12-11,119,3630,464.1799926757813,464.8699951171875,462.6600036621094,463.9299926757813,463.9299926757813,245620000.0,2.96,2.96,146.3,7092.389021739131,64389.61414701195,-73.44899999999996
1993-12-12,119,3631,464.1799926757813,464.8699951171875,462.6600036621094,463.9299926757813,463.9299926757813,245620000.0,2.96,2.96,146.3,7093.496782608696,64385.684602581394,-73.44899999999996
1993-12-13,119,3632,463.9299926757813,465.7099914550781,462.7099914550781,465.7000122070313,465.7000122070313,256580000.0,2.96,2.96,146.3,7094.604543478261,64381.75505815084,-73.44899999999996
1993-12-14,119,3633,465.7300109863281,466.1199951171875,462.4599914550781,463.05999755859375,463.05999755859375,275050000.0,2.96,2.96,146.3,7095.712304347826,64377.82551372028,-73.44899999999996
1993-12-15,119,3634,463.05999755859375,463.6900024414063,461.8399963378906,461.8399963378906,461.8399963378906,331770000.0,2.96,2.96,146.3,7096.820065217391,64373.895969289726,-73.44899999999996
1993-12-16,119,3635,461.8599853515625,463.9800109863281,461.8599853515625,463.3399963378906,463.3399963378906,284620000.0,2.96,2.96,146.3,7097.927826086957,64369.96642485917,-73.44899999999996
1993-12-17,119,3636,463.3399963378906,466.3800048828125,463.3399963378906,466.3800048828125,466.3800048828125,363750000.0,2.96,2.96,146.3,7099.035586956522,64366.03688042862,-73.44899999999996
1993-12-18,119,3637,463.3399963378906,466.3800048828125,463.3399963378906,466.3800048828125,466.3800048828125,363750000.0,2.96,2.96,146.3,7100.143347826087,64362.10733599806,-73.44899999999996
1993-12-19,119,3638,463.3399963378906,466.3800048828125,463.3399963378906,466.3800048828125,466.3800048828125,363750000.0,2.96,2.96,146.3,7101.251108695652,64358.17779156751,-73.44899999999996
1993-12-20,119,3639,466.3800048828125,466.8999938964844,465.5299987792969,465.8500061035156,465.8500061035156,255900000.0,2.96,2.96,146.3,7102.358869565218,64354.24824713695,-73.44899999999996
1993-12-21,119,3640,465.8399963378906,465.9200134277344,464.0299987792969,465.2999877929688,465.2999877929688,273370000.0,2.96,2.96,146.3,7103.466630434783,64350.31870270639,-73.44899999999996
1993-12-22,119,3641,465.0799865722656,467.3800048828125,465.0799865722656,467.3200073242188,467.3200073242188,272440000.0,2.96,2.96,146.3,7104.574391304348,64346.38915827584,-73.44899999999996
1993-12-23,119,3642,467.2999877929688,468.9700012207031,467.2999877929688,467.3800048828125,467.3800048828125,227240000.0,2.96,2.96,146.3,7105.682152173913,64342.45961384528,-73.44899999999996
1993-12-24,119,3643,467.2999877929688,468.9700012207031,467.2999877929688,467.3800048828125,467.3800048828125,227240000.0,2.96,2.96,146.3,7106.789913043478,64338.53006941472,-73.44899999999996
1993-12-25,119,3644,467.2999877929688,468.9700012207031,467.2999877929688,467.3800048828125,467.3800048828125,227240000.0,2.96,2.96,146.3,7107.897673913044,64334.60052498417,-73.44899999999996
1993-12-26,119,3645,467.2999877929688,468.9700012207031,467.2999877929688,467.3800048828125,467.3800048828125,227240000.0,2.96,2.96,146.3,7109.005434782609,64330.670980553616,-73.44899999999996
1993-12-27,119,3646,467.3999938964844,470.5499877929688,467.3500061035156,470.5400085449219,470.5400085449219,171200000.0,2.96,2.96,146.3,7110.113195652174,64326.74143612306,-73.44899999999996
1993-12-28,119,3647,470.6099853515625,471.0499877929688,469.4299926757813,470.9400024414063,470.9400024414063,200960000.0,2.96,2.96,146.3,7111.220956521739,64322.8118916925,-73.44899999999996
1993-12-29,119,3648,470.8800048828125,471.2900085449219,469.8699951171875,470.5799865722656,470.5799865722656,269570000.0,2.96,2.96,146.3,7112.328717391304,64318.88234726195,-73.44899999999996
1993-12-30,119,3649,470.5799865722656,470.5799865722656,468.0899963378906,468.6400146484375,468.6400146484375,195860000.0,2.96,2.96,146.3,7113.43647826087,64314.952802831394,-73.44899999999996
1993-12-31,119,3650,468.6600036621094,470.75,466.4500122070313,466.4500122070313,466.4500122070313,168590000.0,2.96,2.96,146.3,7114.544239130435,64311.02325840083,-73.44899999999996
1994-01-01,120,3651,468.6600036621094,470.75,466.4500122070313,466.4500122070313,466.4500122070313,168590000.0,3.05,3.05,146.3,7115.652,64307.09371397028,-80.59500000000003
1994-01-02,120,3652,468.6600036621094,470.75,466.4500122070313,466.4500122070313,466.4500122070313,168590000.0,3.05,3.05,146.3,7117.110655555555,64304.87228172894,-80.59500000000003
1994-01-03,120,3653,466.510009765625,466.9400024414063,464.3599853515625,465.4400024414063,465.4400024414063,270140000.0,3.05,3.05,146.3,7118.569311111111,64302.6508494876,-80.59500000000003
1994-01-04,120,3654,465.4400024414063,466.8900146484375,464.4400024414063,466.8900146484375,466.8900146484375,326600000.0,3.05,3.05,146.3,7120.0279666666665,64300.429417246254,-80.59500000000003
1994-01-05,120,3655,466.8900146484375,467.8200073242188,465.9200134277344,467.5499877929688,467.5499877929688,400030000.0,3.05,3.05,146.3,7121.486622222223,64298.20798500491,-80.59500000000003
1994-01-06,120,3656,467.5499877929688,469.0,467.0199890136719,467.1199951171875,467.1199951171875,365960000.0,3.05,3.05,146.3,7122.945277777778,64295.98655276357,-80.59500000000003
1994-01-07,120,3657,467.0899963378906,470.260009765625,467.0299987792969,469.8999938964844,469.8999938964844,324920000.0,3.05,3.05,146.3,7124.403933333333,64293.76512052223,-80.59500000000003
1994-01-08,120,3658,467.0899963378906,470.260009765625,467.0299987792969,469.8999938964844,469.8999938964844,324920000.0,3.05,3.05,146.3,7125.862588888889,64291.543688280886,-80.59500000000003
1994-01-09,120,3659,467.0899963378906,470.260009765625,467.0299987792969,469.8999938964844,469.8999938964844,324920000.0,3.05,3.05,146.3,7127.321244444444,64289.32225603954,-80.59500000000003
1994-01-10,120,3660,469.8999938964844,475.2699890136719,469.5499877929688,475.2699890136719,475.2699890136719,319490000.0,3.05,3.05,146.3,7128.7799,64287.1008237982,-80.59500000000003
1994-01-11,120,3661,475.2699890136719,475.2799987792969,473.2699890136719,474.1300048828125,474.1300048828125,305490000.0,3.05,3.05,146.3,7130.238555555556,64284.87939155686,-80.59500000000003
1994-01-12,120,3662,474.1300048828125,475.05999755859375,472.1400146484375,474.1700134277344,474.1700134277344,310690000.0,3.05,3.05,146.3,7131.697211111111,64282.65795931552,-80.59500000000003
1994-01-13,120,3663,474.1700134277344,474.1700134277344,471.7999877929688,472.4700012207031,472.4700012207031,277970000.0,3.05,3.05,146.3,7133.155866666667,64280.43652707418,-80.59500000000003
1994-01-14,120,3664,472.5,475.3200073242188,472.5,474.9100036621094,474.9100036621094,304920000.0,3.05,3.05,146.3,7134.614522222222,64278.215094832834,-80.59500000000003
1994-01-15,120,3665,472.5,475.3200073242188,472.5,474.9100036621094,474.9100036621094,304920000.0,3.05,3.05,146.3,7136.073177777777,64275.99366259149,-80.59500000000003
1994-01-16,120,3666,472.5,475.3200073242188,472.5,474.9100036621094,474.9100036621094,304920000.0,3.05,3.05,146.3,7137.531833333333,64273.77223035015,-80.59500000000003
1994-01-17,120,3667,474.9100036621094,474.9100036621094,472.8399963378906,473.2999877929688,473.2999877929688,233980000.0,3.05,3.05,146.3,7138.990488888889,64271.55079810881,-80.59500000000003
1994-01-18,120,3668,473.2999877929688,475.1900024414063,473.2900085449219,474.25,474.25,308840000.0,3.05,3.05,146.3,7140.449144444445,64269.32936586747,-80.59500000000003
1994-01-19,120,3669,474.25,474.7000122070313,472.2099914550781,474.2999877929688,474.2999877929688,311370000.0,3.05,3.05,146.3,7141.9078,64267.107933626125,-80.59500000000003
1994-01-20,120,3670,474.2999877929688,475.0,473.4200134277344,474.9800109863281,474.9800109863281,310450000.0,3.05,3.05,146.3,7143.366455555555,64264.88650138478,-80.59500000000003
1994-01-21,120,3671,474.9800109863281,475.55999755859375,473.7200012207031,474.7200012207031,474.7200012207031,346350000.0,3.05,3.05,146.3,7144.825111111111,64262.66506914344,-80.59500000000003
1994-01-22,120,3672,474.9800109863281,475.55999755859375,473.7200012207031,474.7200012207031,474.7200012207031,346350000.0,3.05,3.05,146.3,7146.283766666666,64260.4436369021,-80.59500000000003
1994-01-23,120,3673,474.9800109863281,475.55999755859375,473.7200012207031,474.7200012207031,474.7200012207031,346350000.0,3.05,3.05,146.3,7147.742422222223,64258.22220466076,-80.59500000000003
1994-01-24,120,3674,474.7200012207031,475.2000122070313,471.489990234375,471.9700012207031,471.9700012207031,296900000.0,3.05,3.05,146.3,7149.201077777778,64256.000772419415,-80.59500000000003
1994-01-25,120,3675,471.9700012207031,472.55999755859375,470.2699890136719,470.9200134277344,470.9200134277344,326120000.0,3.05,3.05,146.3,7150.659733333333,64253.77934017807,-80.59500000000003
1994-01-26,120,3676,470.9200134277344,473.4400024414063,470.7200012207031,473.2000122070313,473.2000122070313,304660000.0,3.05,3.05,146.3,7152.118388888889,64251.55790793673,-80.59500000000003
1994-01-27,120,3677,473.2000122070313,477.5199890136719,473.2000122070313,477.0499877929688,477.0499877929688,346500000.0,3.05,3.05,146.3,7153.577044444444,64249.33647569539,-80.59500000000003
1994-01-28,120,3678,477.0499877929688,479.75,477.0499877929688,478.7000122070313,478.7000122070313,313140000.0,3.05,3.05,146.3,7155.0357,64247.11504345405,-80.59500000000003
1994-01-29,120,3679,477.0499877929688,479.75,477.0499877929688,478.7000122070313,478.7000122070313,313140000.0,3.05,3.05,146.3,7156.494355555556,64244.89361121271,-80.59500000000003
1994-01-30,120,3680,477.0499877929688,479.75,477.0499877929688,478.7000122070313,478.7000122070313,313140000.0,3.05,3.05,146.3,7157.953011111111,64242.67217897136,-80.59500000000003
1994-01-31,120,3681,478.7000122070313,482.8500061035156,478.7000122070313,481.6099853515625,481.6099853515625,322870000.0,3.05,3.05,146.3,7159.411666666667,64240.45074673002,-80.59500000000003
1994-02-01,121,3682,481.6000061035156,481.6400146484375,479.1799926757813,479.6199951171875,479.6199951171875,322510000.0,3.25,3.25,146.7,7160.870322222222,64238.22931448868,-80.59500000000003
1994-02-02,121,3683,479.6199951171875,482.2300109863281,479.5700073242188,482.0,482.0,328960000.0,3.25,3.25,146.7,7162.328977777777,64236.00788224734,-80.59500000000003
1994-02-03,121,3684,481.9599914550781,481.9599914550781,478.7099914550781,480.7099914550781,480.7099914550781,318350000.0,3.25,3.25,146.7,7163.787633333333,64233.786450006,-80.59500000000003
1994-02-04,121,3685,480.6799926757813,481.0199890136719,469.2799987792969,469.80999755859375,469.80999755859375,378380000.0,3.25,3.25,146.7,7165.246288888889,64231.56501776465,-80.59500000000003
1994-02-05,121,3686,480.6799926757813,481.0199890136719,469.2799987792969,469.80999755859375,469.80999755859375,378380000.0,3.25,3.25,146.7,7166.704944444445,64229.34358552331,-80.59500000000003
1994-02-06,121,3687,480.6799926757813,481.0199890136719,469.2799987792969,469.80999755859375,469.80999755859375,378380000.0,3.25,3.25,146.7,7168.1636,64227.12215328197,-80.59500000000003
1994-02-07,121,3688,469.80999755859375,472.0899963378906,467.5700073242188,471.760009765625,471.760009765625,348270000.0,3.25,3.25,146.7,7169.622255555555,64224.90072104063,-80.59500000000003
1994-02-08,121,3689,471.760009765625,472.3299865722656,469.5,471.0499877929688,471.0499877929688,318180000.0,3.25,3.25,146.7,7171.080911111111,64222.679288799285,-80.59500000000003
1994-02-09,121,3690,471.0499877929688,473.4100036621094,471.0499877929688,472.7699890136719,472.7699890136719,332670000.0,3.25,3.25,146.7,7172.539566666666,64220.45785655794,-80.59500000000003
1994-02-10,121,3691,472.80999755859375,473.1300048828125,468.9100036621094,468.9299926757813,468.9299926757813,327250000.0,3.25,3.25,146.7,7173.998222222223,64218.2364243166,-80.59500000000003
1994-02-11,121,3692,468.9299926757813,471.1300048828125,466.8900146484375,470.1799926757813,470.1799926757813,213740000.0,3.25,3.25,146.7,7175.456877777778,64216.01499207526,-80.59500000000003
1994-02-12,121,3693,468.9299926757813,471.1300048828125,466.8900146484375,470.1799926757813,470.1799926757813,213740000.0,3.25,3.25,146.7,7176.915533333333,64213.79355983392,-80.59500000000003
1994-02-13,121,3694,468.9299926757813,471.1300048828125,466.8900146484375,470.1799926757813,470.1799926757813,213740000.0,3.25,3.25,146.7,7178.374188888889,64211.572127592575,-80.59500000000003
1994-02-14,121,3695,470.1799926757813,471.989990234375,469.0499877929688,470.2300109863281,470.2300109863281,263190000.0,3.25,3.25,146.7,7179.832844444444,64209.35069535123,-80.59500000000003
1994-02-15,121,3696,470.2300109863281,473.4100036621094,470.2300109863281,472.5199890136719,472.5199890136719,306790000.0,3.25,3.25,146.7,7181.291499999999,64207.12926310989,-80.59500000000003
1994-02-16,121,3697,472.5299987792969,474.1600036621094,471.9400024414063,472.7900085449219,472.7900085449219,295450000.0,3.25,3.25,146.7,7182.750155555556,64204.90783086854,-80.59500000000003
1994-02-17,121,3698,472.7900085449219,475.1199951171875,468.4400024414063,470.3399963378906,470.3399963378906,340030000.0,3.25,3.25,146.7,7184.208811111111,64202.6863986272,-80.59500000000003
1994-02-18,121,3699,470.2900085449219,471.0899963378906,466.0700073242188,467.6900024414063,467.6900024414063,293210000.0,3.25,3.25,146.7,7185.667466666667,64200.46496638586,-80.59500000000003
1994-02-19,121,3700,470.2900085449219,471.0899963378906,466.0700073242188,467.6900024414063,467.6900024414063,293210000.0,3.25,3.25,146.7,7187.126122222222,64198.24353414452,-80.59500000000003
1994-02-20,121,3701,470.2900085449219,471.0899963378906,466.0700073242188,467.6900024414063,467.6900024414063,293210000.0,3.25,3.25,146.7,7188.584777777777,64196.02210190317,-80.59500000000003
1994-02-21,121,3702,470.2900085449219,471.0899963378906,466.0700073242188,467.6900024414063,467.6900024414063,293210000.0,3.25,3.25,146.7,7190.043433333333,64193.80066966183,-80.59500000000003
1994-02-22,121,3703,467.6900024414063,471.6499938964844,467.5799865722656,471.4599914550781,471.4599914550781,270900000.0,3.25,3.25,146.7,7191.5020888888885,64191.57923742049,-80.59500000000003
1994-02-23,121,3704,471.4800109863281,472.4100036621094,469.4700012207031,470.6900024414063,470.6900024414063,309910000.0,3.25,3.25,146.7,7192.960744444445,64189.35780517915,-80.59500000000003
1994-02-24,121,3705,470.6499938964844,470.6499938964844,464.260009765625,464.260009765625,464.260009765625,342940000.0,3.25,3.25,146.7,7194.4194,64187.136372937806,-80.59500000000003
1994-02-25,121,3706,464.3299865722656,466.4800109863281,464.3299865722656,466.0700073242188,466.0700073242188,273680000.0,3.25,3.25,146.7,7195.878055555555,64184.914940696464,-80.59500000000003
1994-02-26,121,3707,464.3299865722656,466.4800109863281,464.3299865722656,466.0700073242188,466.0700073242188,273680000.0,3.25,3.25,146.7,7197.336711111111,64182.69350845512,-80.59500000000003
1994-02-27,121,3708,464.3299865722656,466.4800109863281,464.3299865722656,466.0700073242188,466.0700073242188,273680000.0,3.25,3.25,146.7,7198.795366666666,64180.47207621378,-80.59500000000003
1994-02-28,121,3709,466.0700073242188,469.1600036621094,466.0700073242188,467.1400146484375,467.1400146484375,268690000.0,3.25,3.25,146.7,7200.254022222222,64178.25064397244,-80.59500000000003
1994-03-01,122,3710,467.1900024414063,467.4299926757813,462.0199890136719,464.4400024414063,464.4400024414063,304450000.0,3.34,3.34,147.1,7201.712677777778,64176.0292117311,-80.59500000000003
1994-03-02,122,3711,464.3999938964844,464.8699951171875,457.489990234375,464.80999755859375,464.80999755859375,361130000.0,3.34,3.34,147.1,7203.171333333333,64173.80777948976,-80.59500000000003
1994-03-03,122,3712,464.80999755859375,464.8299865722656,462.5,463.010009765625,463.010009765625,291790000.0,3.34,3.34,147.1,7204.629988888889,64171.58634724841,-80.59500000000003
1994-03-04,122,3713,463.0299987792969,466.1600036621094,462.4100036621094,464.739990234375,464.739990234375,311850000.0,3.34,3.34,147.1,7206.088644444444,64169.36491500707,-80.59500000000003
1994-03-05,122,3714,463.0299987792969,466.1600036621094,462.4100036621094,464.739990234375,464.739990234375,311850000.0,3.34,3.34,147.1,7207.5473,64167.14348276573,-80.59500000000003
1994-03-06,122,3715,463.0299987792969,466.1600036621094,462.4100036621094,464.739990234375,464.739990234375,311850000.0,3.34,3.34,147.1,7209.005955555555,64164.92205052439,-80.59500000000003
1994-03-07,122,3716,464.739990234375,468.0700073242188,464.739990234375,466.9100036621094,466.9100036621094,285590000.0,3.34,3.34,147.1,7210.464611111111,64162.700618283045,-80.59500000000003
1994-03-08,122,3717,466.9200134277344,467.7900085449219,465.0199890136719,465.8800048828125,465.8800048828125,298110000.0,3.34,3.34,147.1,7211.923266666667,64160.4791860417,-80.59500000000003
1994-03-09,122,3718,465.9400024414063,467.4200134277344,463.3999938964844,467.05999755859375,467.05999755859375,309810000.0,3.34,3.34,147.1,7213.381922222222,64158.25775380036,-80.59500000000003
1994-03-10,122,3719,467.0799865722656,467.2900085449219,462.4599914550781,463.8999938964844,463.8999938964844,369370000.0,3.34,3.34,147.1,7214.840577777777,64156.03632155902,-80.59500000000003
1994-03-11,122,3720,463.8599853515625,466.6099853515625,462.5400085449219,466.4400024414063,466.4400024414063,303890000.0,3.34,3.34,147.1,7216.299233333333,64153.81488931768,-80.59500000000003
1994-03-12,122,3721,463.8599853515625,466.6099853515625,462.5400085449219,466.4400024414063,466.4400024414063,303890000.0,3.34,3.34,147.1,7217.757888888888,64151.593457076335,-80.59500000000003
1994-03-13,122,3722,463.8599853515625,466.6099853515625,462.5400085449219,466.4400024414063,466.4400024414063,303890000.0,3.34,3.34,147.1,7219.2165444444445,64149.37202483499,-80.59500000000003
1994-03-14,122,3723,466.4400024414063,467.6000061035156,466.0799865722656,467.3900146484375,467.3900146484375,260150000.0,3.34,3.34,147.1,7220.6752,64147.15059259365,-80.59500000000003
1994-03-15,122,3724,467.3900146484375,468.989990234375,466.0400085449219,467.010009765625,467.010009765625,303750000.0,3.34,3.34,147.1,7222.133855555555,64144.92916035231,-80.59500000000003
1994-03-16,122,3725,467.0400085449219,469.8500061035156,465.4800109863281,469.4200134277344,469.4200134277344,307640000.0,3.34,3.34,147.1,7223.592511111111,64142.70772811097,-80.59500000000003
1994-03-17,122,3726,469.4200134277344,471.0499877929688,468.6199951171875,470.8999938964844,470.8999938964844,303930000.0,3.34,3.34,147.1,7225.051166666666,64140.486295869625,-80.59500000000003
1994-03-18,122,3727,470.8900146484375,471.0899963378906,467.8299865722656,471.05999755859375,471.05999755859375,462240000.0,3.34,3.34,147.1,7226.509822222222,64138.26486362828,-80.59500000000003
1994-03-19,122,3728,470.8900146484375,471.0899963378906,467.8299865722656,471.05999755859375,471.05999755859375,462240000.0,3.34,3.34,147.1,7227.9684777777775,64136.04343138694,-80.59500000000003
1994-03-20,122,3729,470.8900146484375,471.0899963378906,467.8299865722656,471.05999755859375,471.05999755859375,462240000.0,3.34,3.34,147.1,7229.427133333333,64133.8219991456,-80.59500000000003
1994-03-21,122,3730,471.05999755859375,471.05999755859375,467.2300109863281,468.5400085449219,468.5400085449219,247380000.0,3.34,3.34,147.1,7230.885788888889,64131.60056690426,-80.59500000000003
1994-03-22,122,3731,468.3999938964844,470.4700012207031,467.8800048828125,468.7999877929688,468.7999877929688,282240000.0,3.34,3.34,147.1,7232.344444444444,64129.37913466292,-80.59500000000003
1994-03-23,122,3732,468.8900146484375,470.3800048828125,468.5199890136719,468.5400085449219,468.5400085449219,281500000.0,3.34,3.34,147.1,7233.803099999999,64127.15770242157,-80.59500000000003
1994-03-24,122,3733,468.5700073242188,468.5700073242188,462.4100036621094,464.3500061035156,464.3500061035156,303740000.0,3.34,3.34,147.1,7235.261755555555,64124.93627018023,-80.59500000000003
1994-03-25,122,3734,464.3500061035156,465.2900085449219,460.5799865722656,460.5799865722656,460.5799865722656,249640000.0,3.34,3.34,147.1,7236.7204111111105,64122.71483793889,-80.59500000000003
1994-03-26,122,3735,464.3500061035156,465.2900085449219,460.5799865722656,460.5799865722656,460.5799865722656,249640000.0,3.34,3.34,147.1,7238.179066666667,64120.49340569755,-80.59500000000003
1994-03-27,122,3736,464.3500061035156,465.2900085449219,460.5799865722656,460.5799865722656,460.5799865722656,249640000.0,3.34,3.34,147.1,7239.637722222222,64118.271973456205,-80.59500000000003
1994-03-28,122,3737,460.5799865722656,461.1199951171875,456.1000061035156,460.0,460.0,287350000.0,3.34,3.34,147.1,7241.096377777777,64116.05054121486,-80.59500000000003
1994-03-29,122,3738,460.0,460.3200073242188,452.4299926757813,452.4800109863281,452.4800109863281,305360000.0,3.34,3.34,147.1,7242.555033333333,64113.82910897352,-80.59500000000003
1994-03-30,122,3739,452.4800109863281,452.489990234375,445.5499877929688,445.5499877929688,445.5499877929688,390520000.0,3.34,3.34,147.1,7244.013688888888,64111.60767673218,-80.59500000000003
1994-03-31,122,3740,445.5499877929688,447.1600036621094,436.1600036621094,445.7699890136719,445.7699890136719,403580000.0,3.34,3.34,147.1,7245.472344444444,64109.38624449084,-80.59500000000003
1994-04-01,123,3741,445.5499877929688,447.1600036621094,436.1600036621094,445.7699890136719,445.7699890136719,403580000.0,3.56,3.56,147.2,7246.931,64107.164812249495,-90.57199999999987
1994-04-02,123,3742,445.5499877929688,447.1600036621094,436.1600036621094,445.7699890136719,445.7699890136719,403580000.0,3.56,3.56,147.2,7247.855659340659,64106.11638757022,-90.57199999999987
1994-04-03,123,3743,445.5499877929688,447.1600036621094,436.1600036621094,445.7699890136719,445.7699890136719,403580000.0,3.56,3.56,147.2,7248.780318681318,64105.06796289094,-90.57199999999987
1994-04-04,123,3744,445.6600036621094,445.6600036621094,435.8599853515625,438.9200134277344,438.9200134277344,344390000.0,3.56,3.56,147.2,7249.704978021978,64104.01953821167,-90.57199999999987
1994-04-05,123,3745,439.1400146484375,448.2900085449219,439.1400146484375,448.2900085449219,448.2900085449219,365990000.0,3.56,3.56,147.2,7250.629637362637,64102.97111353239,-90.57199999999987
1994-04-06,123,3746,448.2900085449219,449.6300048828125,444.9800109863281,448.0499877929688,448.0499877929688,302000000.0,3.56,3.56,147.2,7251.554296703296,64101.92268885311,-90.57199999999987
1994-04-07,123,3747,448.1099853515625,451.1000061035156,446.3800048828125,450.8800048828125,450.8800048828125,289280000.0,3.56,3.56,147.2,7252.478956043956,64100.87426417384,-90.57199999999987
1994-04-08,123,3748,450.8900146484375,450.8900146484375,445.510009765625,447.1000061035156,447.1000061035156,264090000.0,3.56,3.56,147.2,7253.403615384615,64099.82583949456,-90.57199999999987
1994-04-09,123,3749,450.8900146484375,450.8900146484375,445.510009765625,447.1000061035156,447.1000061035156,264090000.0,3.56,3.56,147.2,7254.328274725274,64098.77741481528,-90.57199999999987
1994-04-10,123,3750,450.8900146484375,450.8900146484375,445.510009765625,447.1000061035156,447.1000061035156,264090000.0,3.56,3.56,147.2,7255.252934065934,64097.728990136005,-90.57199999999987
1994-04-11,123,3751,447.1199951171875,450.3399963378906,447.1000061035156,449.8699951171875,449.8699951171875,243180000.0,3.56,3.56,147.2,7256.177593406593,64096.68056545673,-90.57199999999987
1994-04-12,123,3752,449.8299865722656,450.7999877929688,447.3299865722656,447.5700073242188,447.5700073242188,257990000.0,3.56,3.56,147.2,7257.102252747252,64095.63214077745,-90.57199999999987
1994-04-13,123,3753,447.6300048828125,448.5700073242188,442.6199951171875,446.260009765625,446.260009765625,278030000.0,3.56,3.56,147.2,7258.026912087912,64094.583716098176,-90.57199999999987
1994-04-14,123,3754,446.260009765625,447.5499877929688,443.5700073242188,446.3800048828125,446.3800048828125,275130000.0,3.56,3.56,147.2,7258.951571428571,64093.5352914189,-90.57199999999987
1994-04-15,123,3755,446.3800048828125,447.8500061035156,445.80999755859375,446.1799926757813,446.1799926757813,309550000.0,3.56,3.56,147.2,7259.8762307692305,64092.48686673962,-90.57199999999987
1994-04-16,123,3756,446.3800048828125,447.8500061035156,445.80999755859375,446.1799926757813,446.1799926757813,309550000.0,3.56,3.56,147.2,7260.80089010989,64091.438442060346,-90.57199999999987
1994-04-17,123,3757,446.3800048828125,447.8500061035156,445.80999755859375,446.1799926757813,446.1799926757813,309550000.0,3.56,3.56,147.2,7261.725549450549,64090.39001738108,-90.57199999999987
1994-04-18,123,3758,446.2699890136719,447.8699951171875,441.4800109863281,442.4599914550781,442.4599914550781,271470000.0,3.56,3.56,147.2,7262.650208791209,64089.3415927018,-90.57199999999987
